"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"TKM",2006,13.62915282632378579,3731.8148695514347892
"TLS",2006,2929.09219864902605988,1636021.797820648917843
"TTO",2006,1755.82523587489174679,853693.133727326695422
"TUN",2006,353.735251646786021180,95128.4626138432070415
"TUR",2006,25884.823812196844037582,6238892.9874948093659899
"TWN",2006,2076.72250226347205750,1129360.4502540058439193
"TZA",2006,85295.84419366944374611,26036056.872406892691684
"UGA",2006,28448.19802560315765061,11482528.761324018538351
"UKR",2006,42130.108729602461378503,14252223.6478463135070612
"UMI",2006,0.07309477526367188,0.0
"URY",2006,21029.27939856758306560,7432607.7133391216007035
"USA",2006,2605855.554393738247513924,853694483.98833185837143427
"UZB",2006,53.079675285360248116,12764.02902513937089963
"VCT",2006,10.49410676333822162,5569.202880536399891
"VEN",2006,85490.75853768267769924,34640059.1628437717501408
"VGB",2006,2.77711908890733522,1200.758325517500925
"VIR",2006,73.80593740280057284,29559.812842591243187
"VNM",2006,78777.19252676806613641,43546410.8453145423132399
"VUT",2006,219.12138676982426329,123063.639319780448181
"XAD",2006,2.09775733149305525,587.853707903799087
"XCA",2006,8.97092192888671912,833.910651497241874
"XKO",2006,519.987044479457317986,230774.039412863289249
"XNC",2006,15.89387124441189187,4494.4445474011196765
"ZAF",2006,104943.27066732398004162,62208041.3081700035687067
"ZMB",2006,40500.90119540562481017,14028846.703463402882538
"ZWE",2006,14883.27679420512914679,7070110.639290970565214
"AFG",2007,252.841662036967284036,40226.893530417039976
"AGO",2007,145286.71261893210250174,47912640.772439180067222
"AIA",2007,8.63554887017035676,1728.755121186044576
"ALA",2007,247.94607234763218932,54227.444175260190114
"ALB",2007,5225.026688465883349235,1590582.8120102838795259
"AND",2007,2.16905929217881935,961.330023815773475
"ARG",2007,425345.267763964577704614,87351120.8897722589803067
"ARM",2007,54.536415663485250234,16856.8405451722843654
"ATG",2007,37.15782874045681912,11234.603757164626525
"AUS",2007,372716.784111205312544900,77834935.58615036479128828
"AUT",2007,31669.689927650982369530,15463828.7683954532155325
"AZE",2007,507.557225265028129444,134695.117853126384106
"BDI",2007,1861.68687088216397864,677899.981683606532865
"BEL",2007,5985.142534028216238287,3040424.3892238825966942
"BEN",2007,4659.69906216430404572,1466717.899812148618299
"BES",2007,0.66091671439344622,113.63598985914265
"BFA",2007,2.86808460587185353,8535.997586075375202
"BGD",2007,3995.10262374654093681,1944395.019522163258440
"BGR",2007,9557.281924949063031968,3331912.0091237156035654
"BHS",2007,604.80767160369422286,163690.267054172603995
"BIH",2007,2681.522458507567560808,803633.393267387961811
"BLR",2007,32656.750225822009665593,10293086.1315447175990241
"BLZ",2007,12263.60319589703269825,5729314.122653477307532
"BOL",2007,189952.92014923779003726,91724048.874205404781564
"BRA",2007,2621820.17792643760485952,1273474115.4915718282231805
"BRB",2007,31.62823710090658450,10827.477470805417562
"BRN",2007,1564.83281504783930777,898606.829269036321822
"BTN",2007,508.22072905712999967,284527.961893592558659
"BWA",2007,33.55963859119249202,6469.427311820619572
"CAF",2007,37308.15625985523390333,17705480.0467944983595366
"CAN",2007,2117900.170313605902848521,759688267.8348537091707276
"CHE",2007,1852.248351653068622698,938696.58816054341720115
"CHL",2007,121652.328860783458862741,44405403.3385837994052256
"CHN",2007,652978.712201293305367872,296248298.0486845727984383
"CIV",2007,90864.76358264045071740,37422155.884479319028909
"CMR",2007,45916.05230572721941142,24316670.813164071592411
"COD",2007,462903.28761136643505429,264822731.542793739320667
"COG",2007,29764.68795200070593180,15788171.102755300194429
"COL",2007,269029.28637287493116556,143760888.8659761308191025
"COM",2007,77.72839324684081441,39225.276396968126217
"CPV",2007,0.59177118146213113,0.0
"CRI",2007,11447.87329116870488828,5833947.299213891078502
"CUB",2007,7873.76079835750046154,2578071.5205636123870110
"CUW",2007,4.21289018005696440,1093.923512218684752
"CYM",2007,17.86412730716145921,5151.924571843639181
"CYP",2007,778.23927838075028188,134160.0321033364308993
"CZE",2007,21325.094843924829370890,9838487.312048169898910
"DEU",2007,93223.625022642365226006,46764588.5203719542760899
"DMA",2007,40.30000140911838579,23153.410038084111661
"DNK",2007,4381.407303646207506678,1280880.3893027542581299
"DOM",2007,16059.06185619259172064,6607384.564236210216651
"DZA",2007,5201.556583045704890440,1387189.38550636765935073
"ECU",2007,60539.50436842977241787,34000860.1612958213080485
"EGY",2007,78.27013988799046065,32191.169693478532121
"ESP",2007,60256.316847675749354534,21818888.9421562187072462
"EST",2007,16188.595067142340853533,4228927.3389477363924599
"ETH",2007,25608.57311327880910391,12505743.694498282899372
"FIN",2007,151914.877908359633756496,31848292.6545537477893983
"FJI",2007,2148.46709783724622862,1125122.719987458499765
"FRA",2007,49246.173174423919883460,22115235.2999371801670976
"GAB",2007,16501.47574793807450491,9625710.854135314871891
"GBR",2007,31222.419594956163399325,12339982.2489153370542575
"GEO",2007,992.446000077695340817,337217.3192488471186188
"GHA",2007,40172.37055943882919624,17979066.238524415775885
"GIN",2007,33821.27135082503569620,12994003.677153956356089
"GLP",2007,158.30311890426703657,64313.684822441441851
"GMB",2007,49.60546797636609998,13238.358972473438423
"GNB",2007,6044.02762128895963774,2029689.862858589730752
"GNQ",2007,3141.52725152519635237,1803583.608158057713787
"GRC",2007,46061.556959818296997437,7085924.3161404307272132
"GRD",2007,67.81289337326606174,37635.936254117020003
"GTM",2007,126556.72461971340647530,56331300.6469436562139096
"GUF",2007,3328.10883444342062223,2477262.962702471581496
"GUY",2007,5249.63206042181042941,3385543.472808635867419
"HKG",2007,29.58773663790906341,5789.032263249547795
"HND",2007,42412.38495594266834583,19352460.107347840386862
"HRV",2007,3237.112404460820357555,1298785.77079633068368877
"HTI",2007,2077.21167648227616342,823630.446030525839134
"HUN",2007,9361.071277145455595582,3540420.0012943327089538
"IDN",2007,1387625.29248692928771373,1146572731.5115591657364162
"IMN",2007,30.388384622630220712,8678.190181545251010
"IND",2007,73906.51985679134064175,36588049.8524591324894702
"IRL",2007,11681.901580885690867903,5441013.601572817529386
"IRN",2007,131.059276322434894006,31573.914643851460548
"IRQ",2007,10.328544856586371774,3506.053546434587041
"ISR",2007,47.96047012410915537,11755.396980981815143
"ITA",2007,11590.055713960637483459,3339390.3602749002795449
"JAM",2007,1269.91525929929805492,631023.785783892048003
"JOR",2007,0.3919256967480469,51.261704493843617
"JPN",2007,45585.778159296539498166,19114100.6507228495192504
"KAZ",2007,4605.437639402066923385,1080246.6364004346305588
"KEN",2007,26102.96008148189007765,12881756.573765966182469
"KGZ",2007,107.429333463059943806,21454.4882059826182983
"KHM",2007,77676.05563455801374592,42099907.4973353538284085
"KNA",2007,12.28689484910264815,5889.404018078381525
"KOR",2007,8096.166334525029238448,2310940.9624924115898078
"LAO",2007,132995.12583232490661592,68827152.3164254335330605
"LBN",2007,273.03032151809893189,73716.798130101307105
"LBR",2007,44282.08227644728794183,21961525.916186696348655
"LBY",2007,4.29091529814561686,928.948052621937138
"LCA",2007,48.57569600165418906,25131.643186325676906
"LIE",2007,8.4339320166341144,4494.89792205968005
"LKA",2007,10241.81995895063019120,3492067.1634565923284047
"LSO",2007,3.01869057673611133,962.422136216835844
"LTU",2007,16036.749411471383383756,4855237.1649006492907625
"LUX",2007,502.232574656069919824,264115.728749563318331
"LVA",2007,36128.753704251878049694,10459119.239565674329626
"MAC",2007,4.4267823397721367,0.0
"MAF",2007,2.70954501246744798,812.325708845761695
"MAR",2007,2513.07049537886860825,737959.6465696928749424
"MDA",2007,236.262822165666229805,67196.299584704301984
"MDG",2007,188580.08889703664910029,88456635.483952142904514
"MDV",2007,6.19346760023498538,216.202570251811116
"MEX",2007,218600.75424724906082380,80504772.69127194001270894
"MKD",2007,3862.343733109467588705,1114122.577091235516788
"MLI",2007,125.08522385789604812,42168.393489579712455
"MLT",2007,0.81383764453125006,219.722998832246525
"MMR",2007,146598.31829907413676542,76993264.1550610293280060
"MNE",2007,1051.424388987704264968,347687.059816087827350
"MNG",2007,48081.704574607795180001,6709994.65223353265903865
"MOZ",2007,138492.60656505932446453,45540063.236041584315629
"MSR",2007,10.47386602865342930,5888.28052242129380
"MTQ",2007,155.67514304319500111,77866.925666122994131
"MUS",2007,131.71048106381727751,60619.534091531560094
"MWI",2007,7494.46104183060556418,3057935.813140507155601
"MYS",2007,405158.51252411783624726,269458871.0462571239522797
"MYT",2007,20.04483602257812507,10500.73412127363476
"NAM",2007,80.07489581565646106,14289.613895319458791
"NCL",2007,975.11347330660360171,439317.243179718410660
"NER",2007,0.07517093559895834,16.66103179148857
"NGA",2007,24572.53018412536544314,9787420.455584073635616
"NIC",2007,88499.91150329716692417,47637363.776325575614831
"NLD",2007,1646.094034669322334318,665638.5661516931335784
"NOR",2007,31841.161950344396278345,7340599.5590339437719581
"NPL",2007,3465.50226913828238827,1912992.2039574172381660
"NZL",2007,62642.623405375829274934,31049610.957815943870314
"PAK",2007,1123.46310421061978795,278959.5044238793271557
"PAN",2007,20644.52749151599480947,10803468.834742214390432
"PER",2007,115742.77874036546987355,72346602.9855551506704955
"PHL",2007,66498.02542142659958589,36754352.0601809263745446
"PLW",2007,90.63736881960151061,68048.813964563341504
"PNG",2007,49173.00345922209079581,36651881.710275009037289
"POL",2007,57310.996582623969750238,19634543.8180378374013427
"PRI",2007,1037.45105638170899027,485318.917041437590816
"PRK",2007,13289.301162017617754638,3449164.4311026249789787
"PRT",2007,36321.938748207570097379,12085897.8443416655954041
"PRY",2007,426216.13022154310698608,102202620.545833766139138
"PSE",2007,1.17988217136935767,320.048892537626577
"ROU",2007,38081.926098495000166782,16541809.956666167383471
"RUS",2007,2338922.621709937744557495,431179049.05636359758391243
"RWA",2007,1429.97672468487352177,642530.334992377675572
"SDN",2007,184.9207849259211458,51006.530462574772601
"SEN",2007,172.32132610701824984,66627.8457309529124156
"SGP",2007,74.44906843084171226,26197.038355053371396
"SLB",2007,5665.31338035627917174,4267728.156341239760907
"SLE",2007,21878.47752794344615711,9495197.717694552075743
"SLV",2007,2984.15894803268716622,1258965.7698827684616935
"SMR",2007,0.9479525586957466,207.7334125459471
"SOM",2007,270.58776249335281301,55073.263919002572618
"SPM",2007,0.10590869027777779,0.0
"SRB",2007,2254.056465011240125510,896843.418752598858609
"SSD",2007,9523.60993101580094362,2631265.180540422095201
"SUR",2007,3625.82787790440721626,2578618.231233916810336
"SVK",2007,9485.823045255943369587,4427004.9607470322044525
"SVN",2007,2106.658484258327636314,970111.244996347909278
"SWE",2007,182858.036755871729339040,41030508.6785409757676544
"SWZ",2007,6469.37108747374498879,4605563.580989234007375
"SXM",2007,5.42039527814453120,1239.007141511142368
"SYR",2007,1577.23688230896119915,313275.454625936945384
"TCA",2007,73.54047559605248873,16365.3113968019487803
"TCD",2007,1001.07737120784437657,273213.298098861663523
"TGO",2007,3187.39356798613562022,1106850.343476634572028
"THA",2007,92628.55864115548539600,48771115.1459637684748479
"TJK",2007,14.039993399717883284,3633.069824090431538
"TKM",2007,37.8076880504275188,9310.65023134203860
"TLS",2007,1555.90178066275251033,865587.404381222004612
"TTO",2007,1108.58661231665998558,572010.764929893162149
"TUN",2007,878.480331185896200765,227531.0616178800214017
"TUR",2007,25344.146204372998201914,6442110.4165335705212685
"TWN",2007,1729.67014367837372539,925609.2142696315367321
"TZA",2007,121685.21293915587391284,39840063.204161516608575
"UGA",2007,36627.18579275746431952,16698134.355557471662371
"UKR",2007,64266.439653482321879078,24478860.6438910593073859
"URY",2007,21529.69941755580933404,8235645.7368204836481735
"USA",2007,2435127.979680966553396226,858433984.94334526547602687
"UZB",2007,43.11389129414930847,10964.3964646572124633
"VCT",2007,23.15694366338270712,12811.63422813284537
"VEN",2007,114346.97972348769670015,49843838.1694912160321565
"VGB",2007,6.13866634203776116,2431.04677791766390
"VIR",2007,25.06351792785156667,10271.048656059470936
"VNM",2007,80225.30123363220000251,45254789.217693968962773
"VUT",2007,111.89819487170952508,63528.138887243552988
"XAD",2007,3.36770752929253583,965.903289472019147
"XCA",2007,17.065519438804252204,757.59692744105136
"XKO",2007,811.02382124549943238,283266.120644272176344
"XNC",2007,12.67776584648437654,3461.337817531139129
"ZAF",2007,47105.15703608379793630,26666269.4231888672745824
"ZMB",2007,53654.07997100239984596,17959221.033929891012358
"ZWE",2007,9299.78555742134426460,3674318.148137851747819
"AFG",2008,107.40624824200091036,18666.3725777443806227
"AGO",2008,103582.03635346296859255,30940896.111240389904309
"AIA",2008,10.39065127495334223,2249.441152331980855
"ALA",2008,1291.947955334656892486,292488.892396389385773
"ALB",2008,5471.318403880178059161,1794659.15454689743124604
"AND",2008,5.24786348720269075,2693.479302641655905
"ARG",2008,592753.227198337397038104,133862734.9812195995889405
"ARM",2008,113.03153313903211056,34965.347908658408764
"ATG",2008,45.69564378295572417,15235.911915958341615
"AUS",2008,205724.854030249894318979,49565873.70933136986524252
"AUT",2008,26895.743190156364389860,13380064.5971348376776042
"AZE",2008,472.31692414898452317,131248.845355699231354
"BDI",2008,1999.44533270992280089,707053.309639110599772
"BEL",2008,7213.544885716999790794,3648953.3846897150862165
"BEN",2008,481.55173986338458534,152420.148682391800027
"BES",2008,0.59092155711154517,64.885897618391410
"BFA",2008,4.75749902189019097,19817.353058485465602
"BGD",2008,4480.08987262076355046,2192448.292333275726982
"BGR",2008,6448.134766977129278601,2449053.6936283790214525
"BHS",2008,1949.23576147202381174,562349.5649852427877095
"BIH",2008,1551.788318214344834778,627942.286272903761012
"BLM",2008,0.1466102862543403,44.274983524248356
"BLR",2008,35896.481903190728371935,11585257.9736999436336433
"BLZ",2008,8216.09472987416463490,3787919.836366154994889
"BMU",2008,0.19589676768120662,69.36574618366177
"BOL",2008,369850.56059080613021263,157472263.064540733717303
"BRA",2008,2444308.03831688727126584,1237236225.8329937722690780
"BRB",2008,13.71672659023274822,4965.668664423274664
"BRN",2008,1299.95055037189048639,862306.061503325755774
"BTN",2008,775.33369512191634885,419361.8744845489808824
"BWA",2008,26.06325585573893391,4953.031141285372760
"CAF",2008,31859.75234070659255902,13195277.558024769550078
"CAN",2008,1949007.837210364209756534,709209369.8778803632075861
"CHE",2008,2419.268640173491903650,1221587.189434665970329
"CHL",2008,123068.313397622361866315,46625177.9895538345342017
"CHN",2008,738031.291889075490619517,336626586.1903652575248528
"CIV",2008,127554.83313428338528195,55292045.728357867659838
"CMR",2008,35141.59927780944693137,19049981.905788278733634
"COD",2008,404830.72935061650578154,229700281.374593360470766
"COG",2008,17374.33580803346467115,8752137.053643938669012
"COL",2008,231849.49965961820787802,126163954.7636576397415855
"COM",2008,34.95359877595323826,17892.154736424079275
"CPV",2008,0.14814536827636721,0.0
"CRI",2008,21875.04079815250645552,11009851.861918842492024
"CUB",2008,17083.73576659446687947,6784894.0679398253984049
"CUW",2008,5.4925180681391051,1362.26706546168475
"CYM",2008,32.34618677929361810,10288.199849648767661
"CYP",2008,94.79670437978516175,20128.2343449388553398
"CZE",2008,16872.510010706110395390,7783459.386904778608522
"DEU",2008,61696.171085783653725955,30855991.4774550145056214
"DMA",2008,93.37368369661083803,51905.002751752872065
"DNK",2008,6060.808106283102297941,1825106.454450654535280
"DOM",2008,21612.20822484849609698,9191729.528252981765808
"DZA",2008,7972.336959549451954160,2139589.4464869682138556
"ECU",2008,51890.07404954827740074,31725635.808025515717097
"EGY",2008,81.46682983915690401,43047.666722321033175
"ESP",2008,44287.974223990551711273,16812357.3823049614375135
"EST",2008,18296.511605805070878189,4909564.104856167934967
"ETH",2008,24008.62800586984743918,10718060.1350428144884175
"FIN",2008,200192.107048001483853246,41526597.9957956878534237
"FJI",2008,2387.25711059957175057,1257682.236629895851701
"FRA",2008,86955.399925394984009884,41020587.4589811987195301
"GAB",2008,17367.16598726378366459,10095350.106421475021616
"GBR",2008,12505.129785907487255668,5275866.4022687072249752
"GEO",2008,745.617969513215959640,264048.846224584257666
"GGY",2008,0.252044675195312526,80.7451285991106495
"GHA",2008,37848.66471319065743337,16945653.7334167399168545
"GIN",2008,21481.36187448502762165,7925346.240631664175438
"GLP",2008,134.85936135622833454,55534.350894648398920
"GMB",2008,297.21283617773440705,77352.593806614813363
"GNB",2008,3248.36175395880306314,1135663.041457376935362
"GNQ",2008,4821.67587377378672178,2943562.609526099556848
"GRC",2008,21197.207681254087538617,4184502.9365296769688207
"GRD",2008,64.18114656382976422,36319.221321361333833
"GTM",2008,77172.95991448104443242,35710380.5401839079321435
"GUF",2008,5223.39538207912081737,3899249.683121782171081
"GUY",2008,9460.22006147154536103,6237439.474234009076681
"HKG",2008,26.51698051941840471,10700.860948928930664
"HND",2008,43299.04954530028294525,19741416.314491161067307
"HRV",2008,3890.747254563605716937,1565803.2413122537599426
"HTI",2008,2191.54892721285683578,850387.768147282120616
"HUN",2008,8911.602985321184464801,3386528.487619805520595
"IDN",2008,1396251.28979239477569709,1025817289.4253193826949078
"IND",2008,85952.75573005502856869,42367157.4075499154959607
"IRL",2008,6923.786207440664349786,3277297.978950305784261
"IRN",2008,374.201338121288909607,88785.971693906877036
"IRQ",2008,17.80291335387803857,5067.720717420872442
"ISR",2008,65.05592308377386554,16976.649336845868902
"ITA",2008,15153.615128631877176464,4582698.0645200782211435
"JAM",2008,2026.92094824551878612,1066059.0551450117588127
"JEY",2008,2.07603352147569431,645.213077431033542
"JPN",2008,40839.315101169354637836,17174209.4964736079617470
"KAZ",2008,4548.577746346246259087,1009083.7402675118739956
"KEN",2008,19224.20869253073306308,8690372.077188284101855
"KGZ",2008,106.68695432008249182,22422.9462776935563173
"KHM",2008,83499.46632320388108379,48515593.404383491544149
"KNA",2008,22.80816580664930800,10780.801996550488273
"KOR",2008,14022.031905619807303202,4192267.8126635836473433
"LAO",2008,80591.86619557404196490,41450689.359662697363768
"LBN",2008,393.79677018281919744,97540.219884516586959
"LBR",2008,36172.38478847203206667,18043977.236460467517084
"LBY",2008,5.71957711508246524,1129.712071108248051
"LCA",2008,56.11256767193901771,28447.876061938453684
"LIE",2008,8.851673784652776988,4856.480457706128285
"LKA",2008,6499.71868646487360997,2539867.550170441487921
"LSO",2008,5.78641284762044309,1762.150218285726734
"LTU",2008,15203.365864171601725720,4682215.509129949668389
"LUX",2008,983.528760279956095851,523476.963076377366802
"LVA",2008,29308.311703309110134340,8658317.268293911144026
"MAC",2008,3.64118576193684623,0.0
"MAF",2008,2.92932806488389856,721.817461044739306
"MAR",2008,3409.46599735978322895,1016228.1802058425758398
"MDA",2008,135.105310732608511549,40127.1980149731013612
"MDG",2008,123502.26731842314090052,55656242.3707221657349066
"MDV",2008,6.65292515358968162,96.39823890100532
"MEX",2008,184377.24756430310966213,67907089.2834423745099448
"MKD",2008,3960.287252619059976655,1390617.945156931765410
"MLI",2008,105.64487599689290716,36826.921497194726789
"MLT",2008,0.9392073522656250,207.86371822479185
"MMR",2008,119216.27818791281133211,62974118.7787223729895606
"MNE",2008,1429.190371314709726674,619139.626185620812262
"MNG",2008,56001.458583593298984320,7994607.8403742018125519
"MOZ",2008,204759.70379035460031949,67367165.147563074366963
"MSR",2008,6.56391104961805614,3484.053592189499156
"MTQ",2008,278.12291535140299322,135332.121916767852358
"MUS",2008,188.63573474119686810,89355.223929363811795
"MWI",2008,9724.43322442544373326,3943570.916046660973475
"MYS",2008,367972.32685242552760644,247056039.3879058601508984
"MYT",2008,42.79123389549913409,22284.398076534942485
"NAM",2008,33.50885191074435877,6672.868699851382062
"NCL",2008,521.78020264025064305,241921.979590495084133
"NGA",2008,27470.65873612001019789,11449548.873227550642835
"NIC",2008,53814.34588212659661973,27868381.436252031980981
"NLD",2008,1150.752281735308686333,475735.2619937040029058
"NOR",2008,33815.400520678367831658,8143210.68645840759164233
"NPL",2008,2991.81297331052785889,1635399.6495785127905727
"NZL",2008,61372.244041579885503366,32575046.031709406821405
"OMN",2008,0.0692374569813368,20.61790596217556
"PAK",2008,1054.17252262201469150,329865.468857403549168
"PAN",2008,39945.21457636291261112,21553712.607152546063516
"PER",2008,126614.39186230292948344,82784999.7959939211169026
"PHL",2008,38702.70455170487101958,21780515.270703148557536
"PLW",2008,64.54485364530816874,50505.997159182784373
"PNG",2008,71045.21116784166353863,52346232.9983308952621795
"POL",2008,47941.060218343796298730,16850653.7259158540418705
"PRI",2008,1215.50516190981521851,602310.546566559441190
"PRK",2008,18782.937884821978616196,4709234.8209171669743275
"PRT",2008,33614.956623463433929601,11897738.7205599838039916
"PRY",2008,376342.82950818943101405,85978921.3286763962825493
"PSE",2008,2.54626455727105028,765.011558413777895
"REU",2008,15.10035627544379448,6774.620935451167934
"ROU",2008,17535.364043664152043556,8040139.420443920838868
"RUS",2008,3047988.248155188250322652,495061127.75817875850627755
"RWA",2008,1100.63059530876097764,560799.750481426690286
"SDN",2008,55.47708850872070870,16039.364055011595759
"SEN",2008,285.26992019948296621,86057.251572948574556
"SGP",2008,35.45650921459620461,13201.318808890410383
"SLB",2008,8171.09597364562939189,6092923.176769042169433
"SLE",2008,20924.70927603549445314,9365477.946895182741303
"SLV",2008,3324.58699047645678312,1404331.093691870314031
"SMR",2008,0.39037321034939237,87.709280836943293
"SOM",2008,250.20504744421874194,51704.733135697941561
"SRB",2008,3260.221614775187320017,1382705.095536207600485
"SSD",2008,9009.28934335025280194,2388065.751854713939957
"SUR",2008,7510.65375125858337945,5501939.713084267666971
"SVK",2008,13466.113814846500323961,6291484.584393442083573
"SVN",2008,1856.872720138650283420,919917.606003254701830
"SWE",2008,293724.063586128650742101,66865817.2928219714783021
"SWZ",2008,4582.25895186204771254,3117902.567878003651945
"SXM",2008,1.61125397890299482,545.158431330928464
"SYR",2008,834.15774239651207265,185593.367067796680930
"TCA",2008,61.23841442164603978,13987.136248997550599
"TCD",2008,3402.11148471743095665,917668.971632815449381
"TGO",2008,1177.75081835511026547,405365.803211281356980
"THA",2008,80143.31797918728968650,43419770.8802322488679485
"TJK",2008,33.114136283190108316,9195.1860897663327156
"TKM",2008,74.74021833385418376,21623.35365943228141
"TLS",2008,832.72914402670751154,464214.238380457807754
"TTO",2008,1269.89814536695839754,665491.803872643953787
"TUN",2008,718.281967520299364444,177434.9154143129770285
"TUR",2008,28891.373876399046329593,6913148.4790369226352073
"TWN",2008,2311.26756428610230544,1261444.973063424846788
"TZA",2008,164250.73289583608349854,52214173.470962840501254
"UGA",2008,36925.97897563600061862,15879165.219253150692691
"UKR",2008,53015.863344189921317212,19209458.4196160657223728
"URY",2008,23597.19781859827676270,9682461.955816932682452
"USA",2008,2213723.538747892993081580,868890224.7107393648505223
"UZB",2008,43.52042789555555496,11700.328464469040015
"VCT",2008,41.89964469269749141,22283.51093634999695
"VEN",2008,120575.16155323741353859,49844692.342417629864017
"VGB",2008,7.01528945753363731,2646.142582671784628
"VIR",2008,40.01919435114041015,16288.89579021863934
"VNM",2008,108285.75669399907524378,64208298.3724690317046286
"VUT",2008,194.05888480496693030,112922.119208833014765
"XAD",2008,1.39677364241319441,400.611123799422253
"XCA",2008,16.268166921976995192,846.30618524808874
"XKO",2008,1143.161794001452230595,490850.476967750377082
"XNC",2008,20.18396634096137066,5114.355411558481637
"ZAF",2008,81375.56536928740525803,54753064.747523515172186
"ZMB",2008,66180.22111928844744024,22120455.735894072442322
"ZWE",2008,5435.13086861537344747,1988728.4271142546973354
"ABW",2009,0.37579783816460507,57.630852722172267
"AFG",2009,70.40549692405382299,13224.816235403052950
"AGO",2009,165947.65035121425641914,52441020.880805954457032
"AIA",2009,1.9024675801540802,403.07663672474336
"ALA",2009,675.746188019686827261,152737.778552505669373
"ALB",2009,1337.340292028936589591,592274.378713025403807
"AND",2009,2.85329960521484387,1182.131694925718018
"ARG",2009,309857.999150469719911320,71052351.930443159978505
"ARM",2009,202.733517452042153601,59046.387614337590178
"ATG",2009,61.53009481933486040,22546.344888986526518
"AUS",2009,203711.091918608289711726,61153545.5083578349720356
"AUT",2009,15887.114562212008121053,7764854.599629548679549
"AZE",2009,371.834047451176166662,99736.744858207076337
"BDI",2009,882.77601845160233827,323708.370754087369973
"BEL",2009,5176.362958543155012014,2658490.007001585229015
"BEN",2009,4929.15882850803151845,1548713.852761017186040
"BES",2009,0.95614435155815980,19.861003365036098
"BFA",2009,4.53171442904893708,4948.998575939560117
"BGD",2009,5624.91051032374513538,2790344.775029390535016
"BGR",2009,6099.640914397605711270,2360822.282250658618931
"BHS",2009,823.97196244436320121,230541.766287087648180
"BIH",2009,1296.334774996197092124,560879.649148384700179
"BLR",2009,35542.675146822576126144,11834476.695718095064049
"BLZ",2009,10264.12715824881805485,4634491.797946893171440
"BMU",2009,0.45706411255859375,169.36219940683662
"BOL",2009,225270.29155884177347439,97871885.144691569626518
"BRA",2009,1817901.23275871966646235,929961410.1117556444687744
"BRB",2009,13.26493627910753193,4172.066613942082805
"BRN",2009,2169.47392620264381247,1295898.882570866230637
"BTN",2009,1175.45935217854167152,655126.1354024168659555
"BWA",2009,41.32463148358724205,8259.938236894951675
"CAF",2009,48252.90322140533372839,22543276.403510010959496
"CAN",2009,1550371.987281320819949312,502430105.0539075650695626
"CHE",2009,2274.492163626706035811,1145634.6110683575898105
"CHL",2009,88566.576924204012781211,33445333.7163743804156261
"CHN",2009,599603.226926269679587198,270695979.3636451184685885
"CIV",2009,108875.81520436867923400,51389459.487662695669880
"CMR",2009,36072.01190661802995751,21349214.615053714191256
"COD",2009,635215.19156036937120918,376971957.499536749445356
"COG",2009,19073.00668060018548894,9856952.590620492055057
"COL",2009,237890.88265869394978979,125652840.7964347393943182
"COM",2009,112.20632873138346687,54720.205550447673490
"CPV",2009,7.95718726365668424,0.0
"CRI",2009,22464.55477026747473901,11926699.415209716230121
"CUB",2009,16259.90060055730303779,5700976.0740734222778845
"CUW",2009,4.66494984662977514,1115.488216237054863
"CYM",2009,29.88331568068249743,9554.314267849255331
"CYP",2009,56.43821076921440145,14243.9689047700533596
"CZE",2009,13514.294479605954779777,6415231.471440419931726
"DEU",2009,28761.543051774964474919,14272555.3899976336009372
"DMA",2009,73.78040032252821507,43034.973873723800057
"DNK",2009,6645.678949661105171885,2042238.4207870311439315
"DOM",2009,13966.84285820673144207,5837496.639014474179172
"DZA",2009,10467.273571766795632168,2809777.3134937091622048
"ECU",2009,57646.34959892383552906,33942238.680463021697114
"EGY",2009,59.56834375042101213,18852.032545836353041
"ESP",2009,67544.779975570334229454,24033407.9475235504383096
"EST",2009,18822.740665222733687559,5067457.8442279620285119
"ETH",2009,29279.02030635423243188,13232485.552565368589006
"FIN",2009,176320.260733418449668154,35097439.9438968738691908
"FJI",2009,1790.73982408514947830,962156.311529159833724
"FRA",2009,67053.599175993331643302,29197993.5742089032111842
"GAB",2009,18252.22194231392286870,11295165.023186561602461
"GBR",2009,37709.699012335992271320,14753303.0621981910933683
"GEO",2009,448.366380858064037836,146861.8065831108113047
"GGY",2009,0.80613843973741327,232.493270663178600
"GHA",2009,38252.52538965755813794,18210660.935045205461845
"GIN",2009,23388.00516893765849071,8960458.681320624241988
"GLP",2009,118.32368389433317249,49565.625742138380569
"GMB",2009,8.99177808664388123,3650.337739385321547
"GNB",2009,7963.97350442810669003,2753223.780740555103214
"GNQ",2009,5684.84464312243975100,3510003.374992284116945
"GRC",2009,6564.267250218339599120,1658537.4721605445802253
"GRD",2009,93.76963414145561854,54218.22038320997019
"GTM",2009,86944.43167575285510205,40637159.325886875158260
"GUF",2009,2861.95399668145557900,2160985.035861801242987
"GUY",2009,8267.02650620572715614,5316937.228696540767265
"HKG",2009,50.10995732039061686,20848.923486764974031
"HND",2009,51514.12910536201484836,25405057.135028687479024
"HRV",2009,2902.639756458582902936,1205023.6331319932892266
"HTI",2009,2464.67131535087085160,1017320.839579000741433
"HUN",2009,10072.467244434630892265,3879735.767549073334101
"IDN",2009,1944963.17245194114412138,1394856075.9932713056443225
